,案號,法官
3541,"KSDM,110,交簡,1202,20210602,1","

李爭春"
3542,"KSDM,110,交簡,1205,20210617,1","

胡家瑋"
3543,"KSDM,110,交簡,1210,20210621,1","

李爭春"
3544,"KSDM,110,交簡,1211,20210602,1","

李爭春"
3545,"KSDM,110,交簡,1214,20210607,1","

洪韻筑"
3546,"KSDM,110,交簡,1215,20210602,1","

李爭春"
3547,"KSDM,110,交簡,1221,20210615,1","

胡家瑋"
3548,"KSDM,110,交簡,1224,20210621,1","

李爭春"
3549,"KSDM,110,交簡,1226,20210607,1","

洪韻筑"
3550,"KSDM,110,交簡,1227,20210616,1","

呂明燕"
3551,"KSDM,110,交簡,1233,20210602,1","

李爭春"
3552,"KSDM,110,交簡,1234,20210624,1","

翁瑄禮"
3553,"KSDM,110,交簡,1241,20210616,1","

洪韻筑"
3554,"KSDM,110,交簡,1247,20210608,1","

胡家瑋"
3555,"KSDM,110,交簡,1248,20210629,1","

胡家瑋"
3556,"KSDM,110,交簡,1257,20210609,1","

洪韻筑"
3557,"KSDM,110,交簡,1258,20210621,1","

胡家瑋"
3558,"KSDM,110,交簡,1264,20210609,1","

翁瑄禮"
3559,"KSDM,110,交簡,1267,20210604,1","

胡家瑋"
3560,"KSDM,110,交簡,1278,20210615,1","

李爭春"
3561,"KSDM,110,交簡,1291,20210609,1","

翁瑄禮"
3562,"KSDM,110,交簡,1294,20210629,1","

李爭春"
3563,"KSDM,110,交簡,1298,20210615,1","

胡家瑋"
3564,"KSDM,110,交簡,1305,20210610,1","

胡家瑋"
3565,"KSDM,110,交簡,1310,20210615,1","

胡家瑋"
3566,"KSDM,110,交簡,1312,20210608,1","

胡家瑋"
3567,"KSDM,110,交簡,1313,20210629,1","

李爭春"
3568,"KSDM,110,交簡,1344,20210615,1","

胡家瑋"
3569,"KSDM,110,交簡,1345,20210615,1","

胡家瑋"
3570,"KSDM,110,交簡,1348,20210621,1","

李爭春"
3571,"KSDM,110,交簡,1357,20210628,1","

翁瑄禮"
3572,"KSDM,110,交簡,1358,20210611,1","

呂明燕"
3573,"KSDM,110,交簡,1360,20210604,1","

胡家瑋"
3574,"KSDM,110,交簡,1373,20210602,1","

洪韻筑"
3575,"KSDM,110,交簡,1381,20210622,1","

洪韻筑"
3576,"KSDM,110,交簡,1385,20210604,1","

胡家瑋"
3577,"KSDM,110,交簡,1388,20210628,1","

翁瑄禮"
3578,"KSDM,110,交簡,1391,20210604,1","

胡家瑋"
3579,"KSDM,110,交簡,1393,20210624,1","

翁瑄禮"
3580,"KSDM,110,交簡,1395,20210604,1","

胡家瑋"
3581,"KSDM,110,交簡,1397,20210609,1","

翁瑄禮"
3582,"KSDM,110,交簡,1398,20210616,1","

洪韻筑"
3583,"KSDM,110,交簡,1403,20210608,1","

胡家瑋"
3584,"KSDM,110,交簡,1405,20210624,1","

翁瑄禮"
3585,"KSDM,110,交簡,1406,20210616,1","

洪韻筑"
3586,"KSDM,110,交簡,1407,20210616,1","

呂明燕"
3587,"KSDM,110,交簡,1409,20210616,1","

洪韻筑"
3588,"KSDM,110,交簡,1412,20210617,1","

胡家瑋"
3589,"KSDM,110,交簡,1416,20210615,1","

胡家瑋"
3590,"KSDM,110,交簡,1417,20210624,1","

洪韻筑"
3591,"KSDM,110,交簡,1421,20210616,1","

呂明燕"
3592,"KSDM,110,交簡,1422,20210624,1","

翁瑄禮"
3593,"KSDM,110,交簡,1427,20210604,1","

胡家瑋"
3594,"KSDM,110,交簡,1428,20210624,1","

翁瑄禮"
3595,"KSDM,110,交簡,1430,20210615,1","

胡家瑋"
3596,"KSDM,110,交簡,1431,20210609,1","

洪韻筑"
3597,"KSDM,110,交簡,1432,20210616,1","

呂明燕"
3598,"KSDM,110,交簡,1433,20210604,1","

胡家瑋"
3599,"KSDM,110,交簡,1435,20210607,1","

洪韻筑"
3600,"KSDM,110,交簡,1440,20210602,1","

洪韻筑"
3601,"KSDM,110,交簡,1443,20210622,1","

洪韻筑"
3602,"KSDM,110,交簡,1444,20210616,1","

洪韻筑"
3603,"KSDM,110,交簡,1445,20210607,1","

洪韻筑"
3604,"KSDM,110,交簡,1445,20210607,2","

洪韻筑"
3605,"KSDM,110,交簡,1446,20210629,1","

胡家瑋"
3606,"KSDM,110,交簡,1447,20210610,1","

胡家瑋"
3607,"KSDM,110,交簡,1449,20210604,1","

胡家瑋 (Judge Hu Jia-wei)"
3608,"KSDM,110,交簡,1450,20210616,1","

呂明燕"
3609,"KSDM,110,交簡,1451,20210607,1","

洪韻筑"
3610,"KSDM,110,交簡,1452,20210624,1","

洪韻筑"
3611,"KSDM,110,交簡,1456,20210604,1","

胡家瑋"
3612,"KSDM,110,交簡,1457,20210601,1","

陳中和"
3613,"KSDM,110,交簡,1458,20210601,1","

陳中和"
3614,"KSDM,110,交簡,1463,20210607,1","

洪韻筑"
3615,"KSDM,110,交簡,1464,20210601,1","

陳中和"
3616,"KSDM,110,交簡,1465,20210610,1","

胡家瑋"
3617,"KSDM,110,交簡,1467,20210607,1","

洪韻筑"
3618,"KSDM,110,交簡,1469,20210607,1","

洪韻筑"
3619,"KSDM,110,交簡,1470,20210629,1","

胡家瑋"
3620,"KSDM,110,交簡,1471,20210624,1","

翁瑄禮"
3621,"KSDM,110,交簡,1474,20210604,1","

胡家瑋"
3622,"KSDM,110,交簡,1477,20210616,1","

洪韻筑"
3623,"KSDM,110,交簡,1480,20210629,1","

翁瑄禮"
3624,"KSDM,110,交簡,1484,20210608,1","

胡家瑋"
3625,"KSDM,110,交簡,1485,20210624,1","

洪韻筑"
3626,"KSDM,110,交簡,1486,20210615,1","

胡家瑋"
3627,"KSDM,110,交簡,1488,20210607,1","

洪韻筑"
3628,"KSDM,110,交簡,1489,20210616,1","

呂明燕"
3629,"KSDM,110,交簡,1492,20210610,1","

胡家瑋"
3630,"KSDM,110,交簡,1493,20210607,1","

洪韻筑"
3631,"KSDM,110,交簡,1494,20210604,1","

胡家瑋"
3632,"KSDM,110,交簡,1499,20210615,1","

李爭春"
3633,"KSDM,110,交簡,1502,20210624,1","

洪韻筑"
3634,"KSDM,110,交簡,1503,20210609,1","

洪韻筑"
3635,"KSDM,110,交簡,1505,20210610,1","

胡家瑋"
3636,"KSDM,110,交簡,1506,20210604,1","

胡家瑋"
3637,"KSDM,110,交簡,1507,20210607,1","

洪韻筑"
3638,"KSDM,110,交簡,1511,20210604,1","

胡家瑋"
3639,"KSDM,110,交簡,1513,20210609,1","

翁瑄禮"
3640,"KSDM,110,交簡,1515,20210608,1","

陳中和"
3641,"KSDM,110,交簡,1517,20210604,1","

陳中和"
3642,"KSDM,110,交簡,1518,20210628,1","

翁瑄禮"
3643,"KSDM,110,交簡,1519,20210608,1","

陳中和"
3644,"KSDM,110,交簡,1520,20210604,1","

陳中和"
3645,"KSDM,110,交簡,1522,20210604,1","

陳中和"
3646,"KSDM,110,交簡,1523,20210618,1","

洪韻筑"
3647,"KSDM,110,交簡,1525,20210618,1","

洪韻筑"
3648,"KSDM,110,交簡,1526,20210610,1","

陳中和"
3649,"KSDM,110,交簡,1529,20210615,1","

胡家瑋"
3650,"KSDM,110,交簡,1534,20210604,1","

陳中和"
3651,"KSDM,110,交簡,1538,20210616,1","

洪韻筑"
3652,"KSDM,110,交簡,1539,20210628,1","

翁瑄禮"
3653,"KSDM,110,交簡,1540,20210628,1","

翁瑄禮"
3654,"KSDM,110,交簡,1543,20210615,1","

胡家瑋"
3655,"KSDM,110,交簡,1544,20210611,1","

呂明燕"
3656,"KSDM,110,交簡,1547,20210608,1","

胡家瑋"
3657,"KSDM,110,交簡,1548,20210617,1","

胡家瑋"
3658,"KSDM,110,交簡,1550,20210617,1","

胡家瑋"
3659,"KSDM,110,交簡,1551,20210628,1","

翁瑄禮"
3660,"KSDM,110,交簡,1554,20210628,1","

翁瑄禮"
3661,"KSDM,110,交簡,1555,20210608,1","

胡家瑋"
3662,"KSDM,110,交簡,1558,20210616,1","

呂明燕"
3663,"KSDM,110,交簡,1559,20210624,1","

洪韻筑"
3664,"KSDM,110,交簡,1560,20210624,1","

洪韻筑"
3665,"KSDM,110,交簡,1563,20210618,1","

洪韻筑"
3666,"KSDM,110,交簡,1564,20210628,1","

翁瑄禮"
3667,"KSDM,110,交簡,1565,20210617,1","

胡家瑋"
3668,"KSDM,110,交簡,1566,20210617,1","

胡家瑋"
3669,"KSDM,110,交簡,1570,20210615,1","

胡家瑋"
3670,"KSDM,110,交簡,1572,20210616,1","

呂明燕"
3671,"KSDM,110,交簡,1577,20210615,1","

胡家瑋"
3672,"KSDM,110,交簡,1579,20210618,1","

洪韻筑"
3673,"KSDM,110,交簡,1580,20210628,1","

翁瑄禮"
3674,"KSDM,110,交簡,1584,20210618,1","

洪韻筑"
3675,"KSDM,110,交簡,1587,20210610,1","

陳中和"
3676,"KSDM,110,交簡,1589,20210610,1","

陳中和"
3677,"KSDM,110,交簡,1591,20210610,1","

陳中和"
3678,"KSDM,110,交簡,1592,20210610,1","

陳中和"
3679,"KSDM,110,交簡,1593,20210616,1","

洪韻筑"
3680,"KSDM,110,交簡,1594,20210617,1","

胡家瑋"
3681,"KSDM,110,交簡,1595,20210610,1","

陳中和"
3682,"KSDM,110,交簡,1598,20210615,1","

胡家瑋"
3683,"KSDM,110,交簡,1604,20210617,1","

胡家瑋"
3684,"KSDM,110,交簡,1606,20210616,1","

呂明燕"
3685,"KSDM,110,交簡,1610,20210623,1","

黃政忠"
3686,"KSDM,110,交簡,1615,20210623,1","

胡家瑋"
3687,"KSDM,110,交簡,1617,20210629,1","

胡家瑋"
3688,"KSDM,110,交簡,1625,20210629,1","

翁瑄禮"
3689,"KSDM,110,交簡,1627,20210629,1","

胡家瑋"
3690,"KSDM,110,交簡,1632,20210622,1","

陳中和"
3691,"KSDM,110,交簡,1635,20210621,1","

陳中和"
3692,"KSDM,110,交簡,1640,20210621,1","

陳中和"
3693,"KSDM,110,交簡,1643,20210622,1","

陳中和"
3694,"KSDM,110,交簡,1648,20210628,1","

翁瑄禮"
3695,"KSDM,110,交簡,1654,20210629,1","

胡家瑋"
3696,"KSDM,110,交簡,1657,20210629,1","

陳中和"
3697,"KSDM,110,交簡,1664,20210629,1","

陳中和"
3698,"KSDM,110,交簡,1665,20210629,1","

陳中和"
3699,"KSDM,110,交簡,1667,20210625,1","

陳中和"
3700,"KSDM,110,交簡,1674,20210629,1","

胡家瑋"
3701,"KSDM,110,交簡,651,20210628,1","

洪韻筑"
3702,"KSDM,110,交簡,971,20210624,1","

翁瑄禮"
3703,"MKEM,110,馬交簡,76,20210603,1","

王政揚"
3704,"MKEM,110,馬交簡,79,20210603,1","

王政揚"
3705,"MKEM,110,馬交簡,89,20210607,1","

王政揚"
3706,"MKEM,110,馬交簡,91,20210609,1","

陳立祥"
3707,"MKEM,110,馬交簡,95,20210617,1","

王政揚"
3708,"MLDM,110,苗交簡,267,20210610,1","

高御庭"
3709,"MLDM,110,苗交簡,271,20210610,1","

高御庭"
3710,"MLDM,110,苗交簡,291,20210610,1","

高御庭"
3711,"MLDM,110,苗交簡,300,20210610,1","

高御庭"
3712,"MLDM,110,苗交簡,305,20210610,1","

高御庭"
3713,"MLDM,110,苗交簡,341,20210602,1","

陳雅菡"
3714,"MLDM,110,苗交簡,392,20210622,1","

高御庭"
3715,"MLDM,110,苗交簡,401,20210622,1","

高御庭"
3716,"NTDM,110,埔交簡,64,20210609,1","

孫于淦"
3717,"NTDM,110,投交簡,160,20210602,1","

孫于淦"
3718,"NTDM,110,投交簡,226,20210610,1","

林昱志 (Lin Yu-Zhi)"
3719,"NTDM,110,投交簡,228,20210603,1","

林昱志"
3720,"NTDM,110,投交簡,242,20210617,1","

黃益茂"
3721,"NTDM,110,投交簡,258,20210628,1","

孫于淦"
3722,"PCDM,110,交簡,659,20210604,1","

陳明珠"
3723,"PCDM,110,交簡,665,20210604,1","

陳明珠"
3724,"PCDM,110,交簡,679,20210601,1","

黎錦福"
3725,"PCDM,110,交簡,695,20210617,1","

徐蘭萍"
3726,"PCDM,110,交簡,696,20210609,1","

黎錦福"
3727,"PCDM,110,交簡,704,20210615,1","

黎錦福"
3728,"PCDM,110,交簡,713,20210630,1","

徐蘭萍"
3729,"PCDM,110,交簡,728,20210618,1","

黎錦福"
3730,"PTDM,110,交簡,1001,20210618,1","

黃紀錄"
3731,"PTDM,110,交簡,1019,20210628,1","

涂裕洪"
3732,"PTDM,110,交簡,1020,20210616,1","

涂裕洪"
3733,"PTDM,110,交簡,1027,20210618,1","

簡光昌"
3734,"PTDM,110,交簡,1036,20210622,1","

涂裕洪"
3735,"PTDM,110,交簡,1038,20210624,1","

簡光昌"
3736,"PTDM,110,交簡,1039,20210618,1","

黃紀錄"
3737,"PTDM,110,交簡,1048,20210628,1","

涂裕洪"
3738,"PTDM,110,交簡,1055,20210628,1","

涂裕洪"
3739,"PTDM,110,交簡,1075,20210625,1","

沈婷勻 (Judge Shen Ting-yun)"
3740,"PTDM,110,交簡,1076,20210623,1","

黃紀錄"
3741,"PTDM,110,交簡,1103,20210623,1","

黃紀錄"
3742,"PTDM,110,交簡,1118,20210625,1","

黃紀錄"
3743,"PTDM,110,交簡,1126,20210625,1","

鍾佩真"
3744,"PTDM,110,交簡,1129,20210628,1","

黃紀錄"
3745,"PTDM,110,交簡,1130,20210628,1","

黃紀錄"
3746,"PTDM,110,交簡,1133,20210628,1","

黃紀錄"
3747,"PTDM,110,交簡,1143,20210628,1","

黃紀錄"
3748,"PTDM,110,交簡,552,20210629,1","

黃紀錄"
3749,"PTDM,110,交簡,575,20210629,1","

黃紀錄"
3750,"PTDM,110,交簡,648,20210629,1","

涂裕洪"
3751,"PTDM,110,交簡,649,20210629,1","

涂裕洪"
3752,"PTDM,110,交簡,654,20210629,1","

涂裕洪"
3753,"PTDM,110,交簡,837,20210618,1","

黃紀錄"
3754,"PTDM,110,交簡,855,20210618,1","

黃紀錄"
3755,"PTDM,110,交簡,858,20210618,1","

黃紀錄"
3756,"PTDM,110,交簡,877,20210602,1","

涂裕洪"
3757,"PTDM,110,交簡,882,20210602,1","

涂裕洪"
3758,"PTDM,110,交簡,883,20210602,1","

涂裕洪"
3759,"PTDM,110,交簡,888,20210618,1","

涂裕洪"
3760,"PTDM,110,交簡,893,20210618,1","

黃紀錄"
3761,"PTDM,110,交簡,906,20210602,1","

涂裕洪"
3762,"PTDM,110,交簡,908,20210602,1","

涂裕洪"
3763,"PTDM,110,交簡,922,20210610,1","

簡光昌"
3764,"PTDM,110,交簡,923,20210610,1","

簡光昌"
3765,"PTDM,110,交簡,928,20210610,1","

簡光昌"
3766,"PTDM,110,交簡,934,20210603,1","

涂裕洪"
3767,"PTDM,110,交簡,935,20210629,1","

涂裕洪"
3768,"PTDM,110,交簡,941,20210618,1","

簡光昌"
3769,"PTDM,110,交簡,965,20210618,1","

黃紀錄"
3770,"PTDM,110,交簡,967,20210629,1","

黃紀錄"
3771,"PTDM,110,交簡,968,20210603,1","

涂裕洪"
3772,"PTDM,110,交簡,972,20210630,1","

簡光昌"
3773,"PTDM,110,交簡,978,20210618,1","

黃紀錄"
3774,"PTDM,110,交簡,982,20210610,1","

簡光昌"
3775,"PTDM,110,交簡,987,20210616,1","

簡光昌"
3776,"PTDM,110,交簡,990,20210616,1","

簡光昌"
3777,"PTDM,110,交簡,991,20210622,1","

簡光昌"
3778,"PTDM,110,交簡,998,20210629,1","

黃紀錄"
3779,"PTDM,110,交簡,999,20210622,1","

涂裕洪"
3780,"SCDM,110,竹交簡,148,20210625,1","

魏瑞紅"
3781,"SCDM,110,竹交簡,172,20210625,1","

魏瑞紅"
3782,"SCDM,110,竹交簡,241,20210604,1","

華澹寧"
3783,"SCDM,110,竹交簡,254,20210603,1","

華澹寧"
3784,"SCDM,110,竹交簡,334,20210602,1","

劉嶽承"
3785,"SCDM,110,竹交簡,339,20210604,1","

郭哲宏"
3786,"SCDM,110,竹交簡,347,20210607,1","

廖素琪"
3787,"SCDM,110,竹交簡,361,20210622,1","

陳麗芬"
3788,"SCDM,110,竹交簡,367,20210621,1","

華澹寧"
3789,"SDEM,110,沙交簡,528,20210618,1","

黃建都"
3790,"SLDM,110,審交簡,127,20210603,1","

蘇怡文"
3791,"SLEM,110,士交簡,209,20210616,1","

莊明達"
3792,"SLEM,110,士交簡,223,20210618,1","

莊明達"
3793,"SLEM,110,士交簡,227,20210628,1","

莊明達"
3794,"SLEM,110,士交簡,234,20210628,1","

莊明達"
3795,"TCDM,110,中交簡,1159,20210603,1","

林忠澤"
3796,"TCDM,110,中交簡,1196,20210615,1","

陳玉聰"
3797,"TCDM,110,中交簡,1201,20210603,1","

黃震岳"
3798,"TCDM,110,中交簡,1204,20210601,1","

陳昱翔"
3799,"TCDM,110,中交簡,1213,20210602,1","

林怡姿"
3800,"TCDM,110,中交簡,1220,20210615,1","

吳怡嫺"
3801,"TCDM,110,中交簡,1227,20210607,1","

何紹輔"
3802,"TCDM,110,中交簡,1241,20210611,1","

陳怡君"
3803,"TCDM,110,中交簡,1249,20210609,1","

蔡宗儒"
3804,"TCDM,110,中交簡,1255,20210610,1","

戰諭威"
3805,"TCDM,110,中交簡,1256,20210608,1","

黃光進"
3806,"TCDM,110,中交簡,1269,20210611,1","

黃凡瑄"
3807,"TCDM,110,中交簡,1274,20210609,1","

吳珈禎"
3808,"TCDM,110,中交簡,1282,20210611,1","

何紹輔"
3809,"TCDM,110,中交簡,1283,20210610,1","

林怡姿"
3810,"TCDM,110,中交簡,1286,20210621,1","

戰諭威"
3811,"TCDM,110,中交簡,1296,20210616,1","

陳怡君"
3812,"TCDM,110,中交簡,1300,20210623,1","

吳珈禎"
3813,"TCDM,110,中交簡,1301,20210622,1","

蔡宗儒"
3814,"TCDM,110,中交簡,1340,20210625,1","

田雅心"
3815,"TCDM,110,中交簡,1343,20210628,1","

蔡宗儒"
3816,"TCDM,110,中交簡,1344,20210625,1","

許慧珍"
3817,"TCDM,110,中交簡,1349,20210630,1","

何紹輔"
3818,"TCDM,110,交簡,283,20210601,1","

王靖茹"
3819,"TCDM,110,交簡,304,20210616,1","

陳怡珊"
3820,"TCDM,110,交簡,312,20210623,1","

吳珈禎"
3821,"TCDM,110,交簡,320,20210630,1","

黃佳琪"
3822,"TNDM,110,交簡,1369,20210604,1","

蔡直青"
3823,"TNDM,110,交簡,1464,20210603,1","

陳貽明"
3824,"TNDM,110,交簡,1600,20210617,1","

鍾邦久"
3825,"TNDM,110,交簡,1636,20210604,1","

盧鳳田"
3826,"TNDM,110,交簡,1646,20210601,1","

黃鏡芳"
3827,"TNDM,110,交簡,1652,20210604,1","

陳薇"
3828,"TNDM,110,交簡,1662,20210610,1","

高俊珊"
3829,"TNDM,110,交簡,1666,20210630,1","

陳郁婷"
3830,"TNDM,110,交簡,1672,20210608,1","

陳世旻"
3831,"TNDM,110,交簡,1724,20210615,1","

陳欽賢"
3832,"TNDM,110,交簡,1730,20210611,1","

陳世旻"
3833,"TNDM,110,交簡,1731,20210608,1","

蔡奇秀"
3834,"TNDM,110,交簡,1732,20210611,1","

高如宜"
3835,"TNDM,110,交簡,1746,20210618,1","

陳文欽"
3836,"TNDM,110,交簡,1752,20210616,1","

盧鳳田"
3837,"TNDM,110,交簡,1755,20210622,1","

陳嘉臨"
3838,"TNDM,110,交簡,1766,20210625,1","

高俊珊"
3839,"TNDM,110,交簡,1773,20210630,1","

陳世旻"
3840,"TNDM,110,交簡,1775,20210628,1","

黃鏡芳"
3841,"TNDM,110,交簡,1792,20210629,1","

張菁"
3842,"TNDM,110,交簡,1803,20210625,1","

高俊珊"
3843,"TNDM,110,交簡,1810,20210630,1","

陳郁婷"
3844,"TNDM,110,交簡,1819,20210630,1","

陳世旻"
3845,"TNDM,110,交簡,1843,20210630,1","

陳嘉臨"
3846,"TNDM,110,交簡,1853,20210630,1","

高如宜"
3847,"TNDM,110,交簡,1862,20210629,1","

高俊珊"
3848,"TPDM,110,交簡,404,20210628,1","

商啟泰"
3849,"TPDM,110,交簡,424,20210628,1","

商啟泰"
3850,"TPDM,110,交簡,436,20210608,1","

鍾雅蘭"
3851,"TPDM,110,交簡,440,20210609,1","

邱瓊瑩"
3852,"TPDM,110,交簡,441,20210608,1","

曾正龍"
3853,"TPDM,110,交簡,453,20210630,1","

黃傅偉"
3854,"TPDM,110,交簡,457,20210618,1","

許筑婷"
3855,"TPDM,110,交簡,467,20210628,1","

陳采葳"
3856,"TPDM,110,交簡,469,20210624,1","

蔡宗儒"
3857,"TPDM,110,交簡,471,20210624,1","

莊書雯"
3858,"TPDM,110,審交簡,109,20210618,1","

葉詩佳"
3859,"TTDM,110,東交簡,126,20210602,1","

李昆儒"
3860,"TTDM,110,東交簡,127,20210616,1","

鍾 晴"
3861,"TTDM,110,東交簡,137,20210625,1","

鍾晴"
3862,"TTDM,110,東交簡,138,20210604,1","

陳偉達"
3863,"TTDM,110,東交簡,142,20210628,1","

黃柏仁"
3864,"TTDM,110,東交簡,146,20210621,1","

徐晶純"
3865,"TTDM,110,東交簡,148,20210629,1","

陳昱維"
3866,"TTDM,110,東交簡,151,20210625,1","

鍾晴"
3867,"TTDM,110,東交簡,97,20210601,1","

鍾晴"
3868,"TYDM,109,桃交簡,3793,20210615,1","

陳華媚"
3869,"TYDM,110,壢交簡,1079,20210610,1","

陳品潔"
3870,"TYDM,110,壢交簡,1129,20210602,1","

劉家祥"
3871,"TYDM,110,壢交簡,1130,20210616,1","

葉作航"
3872,"TYDM,110,壢交簡,1144,20210610,1","

陳品潔"
3873,"TYDM,110,壢交簡,1246,20210615,1","

吳天明"
3874,"TYDM,110,壢交簡,1264,20210602,1","

林姿秀"
3875,"TYDM,110,壢交簡,1275,20210622,1","

陳華媚"
3876,"TYDM,110,壢交簡,1277,20210622,1","

陳華媚"
3877,"TYDM,110,壢交簡,1282,20210622,1","

陳華媚"
3878,"TYDM,110,壢交簡,1284,20210608,1","

劉家祥"
3879,"TYDM,110,壢交簡,1296,20210623,1","

羅文鴻"
3880,"TYDM,110,壢交簡,1298,20210610,1","

呂宜臻"
3881,"TYDM,110,壢交簡,1305,20210623,1","

羅文鴻"
3882,"TYDM,110,壢交簡,1308,20210628,1","

曾雨明"
3883,"TYDM,110,壢交簡,1312,20210622,1","

陳華媚"
3884,"TYDM,110,壢交簡,1314,20210622,1","

陳華媚"
3885,"TYDM,110,壢交簡,1315,20210624,1","

羅文鴻"
3886,"TYDM,110,壢交簡,1325,20210622,1","

陳華媚"
3887,"TYDM,110,壢交簡,1330,20210622,1","

陳華媚"
3888,"TYDM,110,壢交簡,1333,20210623,1","

羅文鴻"
3889,"TYDM,110,壢交簡,1339,20210622,1","

陳華媚"
3890,"TYDM,110,壢交簡,1344,20210624,1","

陳韋如"
3891,"TYDM,110,壢交簡,1345,20210622,1","

陳華媚"
3892,"TYDM,110,壢交簡,1358,20210628,1","

陳昭仁"
3893,"TYDM,110,壢交簡,1374,20210623,1","

吳天明"
3894,"TYDM,110,壢交簡,1378,20210630,1","

林姿秀 (Lin Zhi-Xiu)"
3895,"TYDM,110,壢交簡,1382,20210629,1","

郭鍵融"
3896,"TYDM,110,壢交簡,1401,20210628,1","

徐雍甯 (Judge Hsu Yung-Ning)"
3897,"TYDM,110,壢交簡,1408,20210630,1","

羅文鴻"
3898,"TYDM,110,壢交簡,1411,20210630,1","

陳華媚 (Judge Chen Hua-mei)"
3899,"TYDM,110,壢交簡,1415,20210630,1","

羅文鴻"
3900,"TYDM,110,壢交簡,1418,20210624,1","

呂宜臻"
3901,"TYDM,110,壢交簡,1421,20210630,1","

陳華媚"
3902,"TYDM,110,壢交簡,1425,20210630,1","

黃柏嘉"
3903,"TYDM,110,壢交簡,1426,20210630,1","

羅文鴻"
3904,"TYDM,110,壢交簡,1430,20210630,1","

羅文鴻"
3905,"TYDM,110,壢交簡,504,20210604,1","

王兆琳"
3906,"TYDM,110,壢交簡,548,20210603,1","

陳昭仁"
3907,"TYDM,110,壢交簡,792,20210610,1","

蔡旻穎"
3908,"TYDM,110,壢交簡,799,20210621,1","

蘇品蓁"
3909,"TYDM,110,壢交簡,870,20210621,1","

蘇品蓁"
3910,"TYDM,110,壢交簡,970,20210603,1","

陳昭仁"
3911,"TYDM,110,桃交簡,1045,20210602,1","

陳華媚"
3912,"TYDM,110,桃交簡,1089,20210603,1","

陳昭仁"
3913,"TYDM,110,桃交簡,1113,20210610,1","

陳品潔"
3914,"TYDM,110,桃交簡,1196,20210610,1","

陳品潔"
3915,"TYDM,110,桃交簡,1212,20210602,1","

劉家祥"
3916,"TYDM,110,桃交簡,1294,20210615,1","

李敬之"
3917,"TYDM,110,桃交簡,1300,20210603,1","

施育傑"
3918,"TYDM,110,桃交簡,135,20210604,1","

徐漢堂"
3919,"TYDM,110,桃交簡,1360,20210603,1","

曾雨明"
3920,"TYDM,110,桃交簡,1380,20210601,1","

洪瑋嬬"
3921,"TYDM,110,桃交簡,1392,20210617,1","

陳韋如"
3922,"TYDM,110,桃交簡,1403,20210610,1","

蔡旻穎"
3923,"TYDM,110,桃交簡,1415,20210622,1","

陳華媚"
3924,"TYDM,110,桃交簡,1422,20210622,1","

陳華媚"
3925,"TYDM,110,桃交簡,1423,20210624,1","

羅文鴻"
3926,"TYDM,110,桃交簡,1429,20210623,1","

羅文鴻"
3927,"TYDM,110,桃交簡,1432,20210622,1","

陳華媚"
3928,"TYDM,110,桃交簡,1434,20210610,1","

呂宜臻"
3929,"TYDM,110,桃交簡,1435,20210622,1","

陳華媚"
3930,"TYDM,110,桃交簡,1437,20210624,1","

羅文鴻"
3931,"TYDM,110,桃交簡,1438,20210623,1","

羅文鴻"
3932,"TYDM,110,桃交簡,1443,20210622,1","

陳華媚"
3933,"TYDM,110,桃交簡,1444,20210622,1","

陳華媚"
3934,"TYDM,110,桃交簡,1451,20210610,1","

呂宜臻"
3935,"TYDM,110,桃交簡,1456,20210622,1","

陳華媚"
3936,"TYDM,110,桃交簡,1457,20210610,1","

呂宜臻"
3937,"TYDM,110,桃交簡,1462,20210624,1","

羅文鴻"
3938,"TYDM,110,桃交簡,1467,20210622,1","

陳華媚 (Judge Chen Hua-mei)"
3939,"TYDM,110,桃交簡,1469,20210622,1","

陳華媚"
3940,"TYDM,110,桃交簡,1471,20210611,1","

謝承益"
3941,"TYDM,110,桃交簡,1477,20210615,1","

徐漢堂"
3942,"TYDM,110,桃交簡,1482,20210623,1","

羅文鴻"
3943,"TYDM,110,桃交簡,1484,20210622,1","

蔡旻穎"
3944,"TYDM,110,桃交簡,1493,20210624,1","

陳韋如"
3945,"TYDM,110,桃交簡,1501,20210623,1","

張家豪"
3946,"TYDM,110,桃交簡,1503,20210617,1","

林姿秀"
3947,"TYDM,110,桃交簡,1515,20210617,1","

劉家祥"
3948,"TYDM,110,桃交簡,1520,20210621,1","

陳華媚"
3949,"TYDM,110,桃交簡,1522,20210621,1","

陳華媚"
3950,"TYDM,110,桃交簡,1524,20210628,1","

陳柏嘉"
3951,"TYDM,110,桃交簡,1528,20210623,1","

羅文鴻"
3952,"TYDM,110,桃交簡,1533,20210623,1","

羅文鴻"
3953,"TYDM,110,桃交簡,1552,20210621,1","

陳華媚"
3954,"TYDM,110,桃交簡,1555,20210621,1","

陳華媚"
3955,"TYDM,110,桃交簡,1558,20210621,1","

陳華媚"
3956,"TYDM,110,桃交簡,1573,20210623,1","

何啓榮"
3957,"TYDM,110,桃交簡,1576,20210628,1","

徐漢堂"
3958,"TYDM,110,桃交簡,1579,20210628,1","

徐雍甯 (Judge Hsu Yung-Ning)"
3959,"TYDM,110,桃交簡,1581,20210629,1","

郭鍵融"
3960,"TYDM,110,桃交簡,1587,20210629,1","

蔡旻穎"
3961,"TYDM,110,桃交簡,1603,20210630,1","

林姿秀"
