,案號,法官
4269,"KSDM,105,交簡,3077,20160715,1","

陳力揚"
4270,"KSDM,105,交簡,3079,20160714,1","

林揚奇"
4271,"KSDM,105,交簡,3080,20160705,1","

翁熒雪"
4272,"KSDM,105,交簡,3081,20160707,1","

黃裕堯"
4273,"KSDM,105,交簡,3089,20160711,1","

林于心"
4274,"KSDM,105,交簡,3090,20160718,1","

翁熒雪"
4275,"KSDM,105,交簡,3094,20160712,1","

林俊寬"
4276,"KSDM,105,交簡,3097,20160725,1","

林于心"
4277,"KSDM,105,交簡,3098,20160715,1","

陳力揚"
4278,"KSDM,105,交簡,3102,20160711,1","

林于心"
4279,"KSDM,105,交簡,3103,20160727,1","

陳力揚"
4280,"KSDM,105,交簡,3108,20160715,1","

林揚奇"
4281,"KSDM,105,交簡,3111,20160705,1","

林于心"
4282,"KSDM,105,交簡,3114,20160715,1","

陳力揚"
4283,"KSDM,105,交簡,3121,20160715,1","

陳力揚"
4284,"KSDM,105,交簡,3123,20160715,1","

陳力揚"
4285,"KSDM,105,交簡,3129,20160714,1","

林于心"
4286,"KSDM,105,交簡,3130,20160714,1","

林于心"
4287,"KSDM,105,交簡,3131,20160727,1","

陳力揚"
4288,"KSDM,105,交簡,3135,20160707,1","

林俊寬"
4289,"KSDM,105,交簡,3138,20160721,1","

沈宗興"
4290,"KSDM,105,交簡,3139,20160714,1","

林于心"
4291,"KSDM,105,交簡,3140,20160715,1","

林揚奇"
4292,"KSDM,105,交簡,3145,20160721,1","

林揚奇"
4293,"KSDM,105,交簡,3146,20160725,1","

林于心"
4294,"KSDM,105,交簡,3147,20160715,1","

陳力揚"
4295,"KSDM,105,交簡,3148,20160711,1","

翁熒雪"
4296,"KSDM,105,交簡,3149,20160711,1","

林于心"
4297,"KSDM,105,交簡,3151,20160715,1","

陳力揚"
4298,"KSDM,105,交簡,3157,20160715,1","

林揚奇"
4299,"KSDM,105,交簡,3158,20160706,1","

林俊寬"
4300,"KSDM,105,交簡,3163,20160714,1","

林于心"
4301,"KSDM,105,交簡,3165,20160715,1","

陳力揚"
4302,"KSDM,105,交簡,3169,20160721,1","

林俊寬"
4303,"KSDM,105,交簡,3170,20160719,1","

林揚奇"
4304,"KSDM,105,交簡,3172,20160714,1","

林于心"
4305,"KSDM,105,交簡,3180,20160711,1","

林俊寬"
4306,"KSDM,105,交簡,3181,20160707,1","

林俊寬"
4307,"KSDM,105,交簡,3182,20160715,1","

陳力揚"
4308,"KSDM,105,交簡,3185,20160714,1","

林于心"
4309,"KSDM,105,交簡,3188,20160719,1","

林揚奇"
4310,"KSDM,105,交簡,3189,20160714,1","

林于心"
4311,"KSDM,105,交簡,3190,20160725,1","

王俊彥"
4312,"KSDM,105,交簡,3191,20160722,1","

陳力揚"
4313,"KSDM,105,交簡,3199,20160722,1","

陳力揚"
4314,"KSDM,105,交簡,3201,20160727,1","

陳力揚"
4315,"KSDM,105,交簡,3202,20160713,1","

翁熒雪"
4316,"KSDM,105,交簡,3203,20160719,1","

林揚奇"
4317,"KSDM,105,交簡,3204,20160718,1","

林揚奇"
4318,"KSDM,105,交簡,3207,20160714,1","

林于心"
4319,"KSDM,105,交簡,3208,20160727,1","

陳力揚"
4320,"KSDM,105,交簡,3211,20160725,1","

王俊彥"
4321,"KSDM,105,交簡,3214,20160721,1","

林于心"
4322,"KSDM,105,交簡,3221,20160720,1","

林于心"
4323,"KSDM,105,交簡,3222,20160725,1","

王俊彥"
4324,"KSDM,105,交簡,3223,20160727,1","

陳力揚"
4325,"KSDM,105,交簡,3224,20160721,1","

林揚奇"
4326,"KSDM,105,交簡,3227,20160714,1","

林于心"
4327,"KSDM,105,交簡,3228,20160727,1","

陳力揚"
4328,"KSDM,105,交簡,3235,20160727,1","

陳力揚"
4329,"KSDM,105,交簡,3236,20160722,1","

林揚奇"
4330,"KSDM,105,交簡,3237,20160714,1","

林于心"
4331,"KSDM,105,交簡,3246,20160721,1","

林揚奇"
4332,"KSDM,105,交簡,3248,20160727,1","

陳力揚"
4333,"KSDM,105,交簡,3253,20160720,1","

林于心"
4334,"KSDM,105,交簡,3254,20160725,1","

林揚奇"
4335,"KSDM,105,交簡,3255,20160725,1","

林揚奇"
4336,"KSDM,105,交簡,3257,20160714,1","

林于心"
4337,"KSDM,105,交簡,3259,20160725,1","

王俊彥"
4338,"KSDM,105,交簡,3265,20160727,1","

陳力揚"
4339,"KSDM,105,交簡,3273,20160728,1","

翁熒雪"
4340,"KSDM,105,交簡,3274,20160725,1","

林揚奇"
4341,"KSDM,105,交簡,3275,20160720,1","

林于心"
4342,"KSDM,105,交簡,3276,20160727,1","

陳力揚"
4343,"KSDM,105,交簡,3278,20160721,1","

林于心"
4344,"KSDM,105,交簡,3289,20160727,1","

陳力揚"
4345,"KSDM,105,交簡,3293,20160727,1","

陳力揚"
4346,"KSDM,105,交簡,3295,20160720,1","

林于心"
4347,"KSDM,105,交簡,3300,20160720,1","

林于心"
4348,"KSDM,105,交簡,3301,20160727,1","

陳力揚"
4349,"KSDM,105,交簡,3302,20160727,1","

陳力揚"
4350,"KSDM,105,交簡,3306,20160722,1","

林揚奇"
4351,"KSDM,105,交簡,3314,20160720,1","

翁熒雪"
4352,"KSDM,105,交簡,3315,20160727,1","

陳力揚"
4353,"KSDM,105,交簡,3325,20160728,1","

林揚奇"
4354,"KSDM,105,交簡,3326,20160721,1","

林于心"
4355,"KSDM,105,交簡,3328,20160725,1","

林于心"
4356,"KSDM,105,交簡,3330,20160727,1","

陳力揚"
4357,"KSDM,105,交簡,3338,20160727,1","

陳力揚"
4358,"KSDM,105,交簡,3345,20160729,1","

林于心"
4359,"KSDM,105,交簡,3346,20160728,1","

林揚奇"
4360,"KSDM,105,交簡,3347,20160727,1","

陳力揚"
4361,"KSDM,105,交簡,3349,20160727,1","

陳力揚"
4362,"KSDM,105,交簡,3354,20160721,1","

林于心"
4363,"KSDM,105,交簡,3365,20160721,1","

林于心"
4364,"KSDM,105,交簡,3377,20160725,1","

林于心"
4365,"KSDM,105,交簡,3386,20160729,1","

林于心"
4366,"KSDM,105,交簡,3391,20160727,1","

陳力揚"
4367,"KSDM,105,交簡,3393,20160726,1","

翁熒雪"
4368,"KSDM,105,交簡,3399,20160729,1","

林于心"
4369,"KSDM,105,交簡,3403,20160727,1","

林俊寬"
4370,"KSDM,105,交簡,3404,20160729,1","

林于心"
4371,"KSDM,105,交簡,3405,20160727,1","

陳力揚"
4372,"KSDM,105,交簡,3408,20160725,1","

王俊彥"
4373,"KSDM,105,交簡,3420,20160726,1","

翁熒雪"
4374,"KSDM,105,交簡,3422,20160727,1","

王俊彥"
4375,"KSDM,105,交簡,3425,20160727,1","

陳力揚"
4376,"KSDM,105,交簡,3442,20160729,1","

朱世璋"
4377,"KSDM,105,交簡,3449,20160729,1","

朱世璋"
4378,"KSDM,105,交簡,3488,20160728,1","

翁熒雪"
4379,"KSDM,105,交簡,3494,20160728,1","

翁熒雪"
4380,"MLDM,105,苗交簡,618,20160729,1","

賴映岑"
4381,"MLDM,105,苗交簡,665,20160729,1","

賴映岑"
4382,"MLDM,105,苗交簡,666,20160729,1","

賴映岑"
4383,"MLDM,105,苗交簡,675,20160714,1","

陳雅菡"
4384,"MLDM,105,苗交簡,692,20160705,1","

林卉聆"
4385,"MLDM,105,苗交簡,698,20160729,1","

賴映岑"
4386,"MLDM,105,苗交簡,731,20160705,1","

林卉聆"
4387,"MLDM,105,苗交簡,757,20160729,1","

賴映岑"
4388,"MLDM,105,苗交簡,771,20160729,1","

賴映岑"
4389,"MLDM,105,苗交簡,781,20160729,1","

林卉聆"
4390,"MLDM,105,苗交簡,782,20160712,1","

王瀅婷"
4391,"MLDM,105,苗交簡,786,20160707,1","

黃思惠"
4392,"MLDM,105,苗交簡,787,20160701,1","

紀雅惠"
4393,"MLDM,105,苗交簡,801,20160713,1","

王筆毅"
4394,"MLDM,105,苗交簡,804,20160705,1","

魏正杰"
4395,"MLDM,105,苗交簡,807,20160707,1","

黃思惠"
4396,"NHEM,105,湖交簡,549,20160725,1","

王美玲"
4397,"NHEM,105,湖交簡,554,20160726,1","

王美玲"
4398,"NTDM,105,埔交簡,142,20160729,1","

許凱傑"
4399,"NTDM,105,投交簡,366,20160707,1","

許凱傑"
4400,"NTDM,105,投交簡,406,20160728,1","

廖健男"
4401,"PCDM,105,交簡,1821,20160722,1","

王屏夏"
4402,"PCDM,105,交簡,1936,20160705,1","

陳明珠"
4403,"PCDM,105,交簡,2068,20160707,1","

黎錦福"
4404,"PCDM,105,交簡,2292,20160706,1","

王偉光"
4405,"PCDM,105,交簡,2365,20160713,1","

徐子涵"
4406,"PCDM,105,交簡,2372,20160713,1","

徐子涵"
4407,"PCDM,105,交簡,2457,20160706,1","

徐蘭萍"
4408,"PCDM,105,交簡,2527,20160713,1","

徐蘭萍"
4409,"PCDM,105,交簡,2623,20160721,1","

徐蘭萍"
4410,"PCDM,105,交簡,2638,20160721,1","

徐蘭萍"
4411,"PCDM,105,交簡,2669,20160725,1","

徐蘭萍"
4412,"PCDM,105,交簡,2784,20160729,1","

徐蘭萍"
4413,"PCDM,105,交簡,2814,20160729,1","

徐蘭萍"
4414,"PCDM,105,審交簡,266,20160722,1","

趙伯雄"
4415,"PCDM,105,審交簡,288,20160714,1","

王唯怡"
4416,"PCDM,105,審交簡,315,20160701,1","

王唯怡"
4417,"PCDM,105,審交簡,321,20160720,1","

張淑美"
4418,"PCDM,105,審交簡,322,20160711,1","

王唯怡"
4419,"PKEM,105,港交簡,116,20160704,1","

蔡鎮宇"
4420,"PKEM,105,港交簡,143,20160714,1","

陳雅琪"
4421,"PKEM,105,港交簡,149,20160707,1","

陳雅琪"
4422,"PKEM,105,港交簡,162,20160719,1","

黃偉銘"
4423,"PKEM,105,港交簡,169,20160719,1","

黃偉銘"
4424,"PKEM,105,港交簡,173,20160719,1","

黃偉銘"
4425,"PKEM,105,港交簡,178,20160729,1","

陳雅琪"
4426,"PKEM,105,港交簡,180,20160719,1","

黃偉銘"
4427,"PKEM,105,港交簡,182,20160705,1","

陳育良"
4428,"PKEM,105,港交簡,187,20160719,1","

黃偉銘"
4429,"PKEM,105,港交簡,191,20160713,1","

陳育良"
4430,"PKEM,105,港交簡,194,20160719,1","

黃偉銘"
4431,"PKEM,105,港交簡,197,20160719,1","

黃偉銘"
4432,"PKEM,105,港交簡,199,20160718,1","

陳育良"
4433,"PKEM,105,港交簡,75,20160714,1","

陳雅琪"
4434,"PTDM,105,交簡,1046,20160714,1","

麥元馨"
4435,"PTDM,105,交簡,1106,20160728,1","

陳茂亭"
4436,"PTDM,105,交簡,1137,20160728,1","

陳茂亭"
4437,"PTDM,105,交簡,1163,20160728,1","

陳茂亭"
4438,"PTDM,105,交簡,1198,20160729,1","

孫少輔"
4439,"PTDM,105,交簡,1237,20160729,1","

孫少輔"
4440,"PTDM,105,交簡,1240,20160728,1","

黃柏霖"
4441,"PTDM,105,交簡,1293,20160729,1","

孫少輔"
4442,"PTDM,105,交簡,1331,20160729,1","

孫少輔"
4443,"PTDM,105,交簡,1332,20160729,1","

王廷"
4444,"PTDM,105,交簡,922,20160729,1","

陳茂亭"
4445,"PTDM,105,交簡,936,20160729,1","

陳茂亭"
4446,"SCDM,105,竹交簡,201,20160721,1","

陳健順"
4447,"SCDM,105,竹交簡,202,20160721,1","

陳健順"
4448,"SCDM,105,竹交簡,215,20160729,1","

江宜穎"
4449,"SCDM,105,竹交簡,225,20160728,1","

郭哲宏"
4450,"SCDM,105,竹交簡,238,20160728,1","

郭哲宏"
4451,"SCDM,105,竹交簡,243,20160719,1","

張詠晶"
4452,"SCDM,105,竹交簡,256,20160728,1","

郭哲宏"
4453,"SCDM,105,竹交簡,270,20160729,1","

江宜穎"
4454,"SDEM,105,沙交簡,652,20160719,1","

林宗成"
4455,"SDEM,105,沙交簡,664,20160719,1","

林宗成"
4456,"SDEM,105,沙交簡,668,20160719,1","

林宗成"
4457,"SDEM,105,沙交簡,673,20160719,1","

林宗成"
4458,"SDEM,105,沙交簡,693,20160722,1","

林宗成"
4459,"SLDM,105,審交簡,70,20160722,1","

陳彥宏"
4460,"SLEM,105,士交簡,759,20160715,1","

張嘉芬"
4461,"SLEM,105,士交簡,762,20160715,1","

張嘉芬"
4462,"SLEM,105,士交簡,764,20160715,1","

張嘉芬"
4463,"SLEM,105,士交簡,769,20160715,1","

張嘉芬"
4464,"SLEM,105,士交簡,775,20160715,1","

張嘉芬"
4465,"SLEM,105,士交簡,782,20160715,1","

張嘉芬"
4466,"SLEM,105,士交簡,783,20160715,1","

張嘉芬"
4467,"SLEM,105,士交簡,786,20160715,1","

張嘉芬"
4468,"SLEM,105,士交簡,788,20160715,1","

張嘉芬"
4469,"SLEM,105,士交簡,800,20160722,1","

張嘉芬"
4470,"SLEM,105,士交簡,802,20160722,1","

張嘉芬"
4471,"SLEM,105,士交簡,807,20160722,1","

張嘉芬"
4472,"SLEM,105,士交簡,811,20160722,1","

張嘉芬"
4473,"SLEM,105,士交簡,812,20160722,1","

張嘉芬"
4474,"SLEM,105,士交簡,820,20160722,1","

張嘉芬"
4475,"SLEM,105,士交簡,829,20160722,1","

張嘉芬"
4476,"SLEM,105,士交簡,839,20160722,1","

張嘉芬"
4477,"SLEM,105,士交簡,842,20160722,1","

張嘉芬"
4478,"SLEM,105,士交簡,852,20160729,1","

張嘉芬"
4479,"SLEM,105,士交簡,854,20160729,1","

張嘉芬"
4480,"TCDM,105,中交簡,1573,20160726,1","

楊欣怡"
4481,"TCDM,105,中交簡,1672,20160729,1","

張凱鑫"
4482,"TCDM,105,中交簡,1824,20160719,1","

劉敏芳"
4483,"TCDM,105,中交簡,1853,20160719,1","

劉敏芳"
4484,"TCDM,105,中交簡,1956,20160704,1","

王靖茹"
4485,"TCDM,105,中交簡,2053,20160719,1","

劉敏芳"
4486,"TCDM,105,中交簡,2066,20160720,1","

王詩銘"
4487,"TCDM,105,中交簡,2069,20160714,1","

蔡美華"
4488,"TCDM,105,中交簡,2105,20160726,1","

劉敏芳"
4489,"TCDM,105,中交簡,2157,20160704,1","

王靖茹"
4490,"TCDM,105,中交簡,2169,20160727,1","

郭德進"
4491,"TCDM,105,中交簡,2187,20160701,1","

劉奕榔"
4492,"TCDM,105,中交簡,2200,20160714,1","

蔡美華"
4493,"TCDM,105,中交簡,2234,20160713,1","

王邁揚"
4494,"TCDM,105,中交簡,2235,20160728,1","

段奇琬"
4495,"TCDM,105,中交簡,2240,20160719,1","

林芳如"
4496,"TCDM,105,中交簡,2244,20160729,1","

張凱鑫"
4497,"TCDM,105,中交簡,2250,20160704,1","

張文俊"
4498,"TCDM,105,中交簡,2253,20160714,1","

蔡美華"
4499,"TCDM,105,中交簡,2257,20160726,1","

陳怡君"
4500,"TCDM,105,中交簡,2259,20160726,1","

黃佳琪"
4501,"TCDM,105,中交簡,2261,20160715,1","

王靖茹"
4502,"TCDM,105,中交簡,2270,20160711,1","

廖素琪"
4503,"TCDM,105,中交簡,2285,20160722,1","

戰諭威"
4504,"TCDM,105,中交簡,2287,20160727,1","

郭德進"
4505,"TCDM,105,中交簡,2289,20160714,1","

蔡美華"
4506,"TCDM,105,中交簡,2301,20160728,1","

周瑞芬"
4507,"TCDM,105,中交簡,2310,20160726,1","

陳翌欣"
4508,"TCDM,105,中交簡,2311,20160711,1","

張文俊"
4509,"TCDM,105,中交簡,2313,20160727,1","

郭德進"
4510,"TCDM,105,中交簡,2323,20160729,1","

黃司熒"
4511,"TCDM,105,中交簡,2333,20160714,1","

蔡美華"
4512,"TCDM,105,中交簡,2337,20160722,1","

陳怡君"
4513,"TCDM,105,中交簡,2340,20160726,1","

陳翌欣"
4514,"TCDM,105,中交簡,2358,20160727,1","

郭德進"
4515,"TCDM,105,中交簡,2361,20160729,1","

黃司熒"
4516,"TCDM,105,中交簡,2402,20160727,1","

郭德進"
4517,"TCDM,105,中交簡,2406,20160729,1","

陳怡君"
4518,"TCDM,105,中交簡,2435,20160729,1","

蔡美華"
4519,"TCDM,105,中交簡,2436,20160728,1","

戰諭威"
4520,"TCDM,105,中交簡,2441,20160726,1","

王品惠"
4521,"TCDM,105,中交簡,2452,20160725,1","

廖素琪"
4522,"TCDM,105,中交簡,2453,20160722,1","

張文俊"
4523,"TCDM,105,中交簡,2462,20160729,1","

陳翌欣"
4524,"TCDM,105,中交簡,2467,20160729,1","

陳怡君"
4525,"TCDM,105,中交簡,2469,20160728,1","

蔡美華"
4526,"TCDM,105,中交簡,2471,20160729,1","

林芳如"
4527,"TCDM,105,中交簡,2484,20160728,1","

戰諭威"
4528,"TCDM,105,中交簡,2495,20160729,1","

簡源希"
4529,"TCDM,105,中交簡,2534,20160729,1","

張文俊"
4530,"TCDM,105,中交簡,470,20160729,1","

林依蓉"
4531,"TCDM,105,審交簡,377,20160711,1","

王奕勛"
4532,"TCDM,105,審交簡,404,20160711,1","

王奕勛"
4533,"TCDM,105,審交簡,405,20160711,1","

王奕勛"
4534,"TCDM,105,審交簡,425,20160711,1","

王奕勛"
4535,"TCDM,105,審交簡,499,20160711,1","

王奕勛"
4536,"TCDM,105,審交簡,501,20160711,1","

王奕勛"
4537,"TCDM,105,審交簡,502,20160711,1","

王奕勛"
4538,"TCDM,105,審交簡,503,20160711,1","

王奕勛"
4539,"TCDM,105,審交簡,542,20160711,1","

王奕勛"
4540,"TCDM,105,審交簡,543,20160711,1","

王奕勛"
4541,"TCDM,105,審交簡,544,20160711,1","

王奕勛"
4542,"TCDM,105,審交簡,560,20160711,1","

王奕勛"
4543,"TCDM,105,審交簡,700,20160726,1","

許月馨"
4544,"TCDM,105,審交簡,812,20160725,1","

鍾堯航"
4545,"TCDM,105,審交簡,822,20160725,1","

劉麗瑛"
4546,"TCDM,105,審交簡,846,20160718,1","

黃龍忠"
4547,"TCDM,105,審交簡,857,20160729,1","

劉麗瑛"
4548,"TCDM,105,審交簡,859,20160726,1","

鍾堯航"
4549,"TCDM,105,審交簡,885,20160725,1","

劉麗瑛"
4550,"TLEM,105,六交簡,287,20160729,1","

許佩如"
4551,"TNDM,105,交簡,2649,20160711,1","

高俊珊"
4552,"TNDM,105,交簡,2650,20160705,1","

高如宜"
4553,"TNDM,105,交簡,2652,20160706,1","

魏玉英"
4554,"TNDM,105,交簡,2653,20160718,1","

楊雅萍"
4555,"TNDM,105,交簡,2655,20160704,1","

羅郁棣"
4556,"TNDM,105,交簡,2681,20160705,1","

鍾邦久"
4557,"TNDM,105,交簡,2691,20160713,1","

徐安傑"
4558,"TNDM,105,交簡,2697,20160718,1","

楊雅萍"
4559,"TNDM,105,交簡,2698,20160711,1","

高俊珊"
4560,"TNDM,105,交簡,2703,20160706,1","

羅郁棣"
4561,"TNDM,105,交簡,2720,20160707,1","

高如宜"
4562,"TNDM,105,交簡,2723,20160711,1","

高俊珊"
4563,"TNDM,105,交簡,2725,20160711,1","

高俊珊"
4564,"TNDM,105,交簡,2742,20160718,1","

楊雅萍"
4565,"TNDM,105,交簡,2747,20160713,1","

徐安傑"
4566,"TNDM,105,交簡,2774,20160711,1","

羅郁棣"
4567,"TNDM,105,交簡,2778,20160718,1","

楊雅萍"
4568,"TNDM,105,交簡,2810,20160712,1","

羅郁棣"
4569,"TNDM,105,交簡,2812,20160715,1","

魏玉英"
4570,"TNDM,105,交簡,2815,20160726,1","

楊雅萍"
4571,"TNDM,105,交簡,2829,20160726,1","

楊雅萍"
4572,"TNDM,105,交簡,2839,20160727,1","

黃琴媛"
4573,"TNDM,105,交簡,2840,20160714,1","

周宛瑩"
4574,"TNDM,105,交簡,2859,20160714,1","

羅郁棣"
4575,"TNDM,105,交簡,2872,20160729,1","

朱中和"
4576,"TNDM,105,交簡,2874,20160727,1","

黃琴媛"
4577,"TNDM,105,交簡,2892,20160728,1","

高俊珊"
4578,"TNDM,105,交簡,2905,20160726,1","

楊雅萍"
4579,"TNDM,105,交簡,2917,20160718,1","

周宛瑩"
4580,"TNDM,105,交簡,2918,20160729,1","

劉怡孜"
4581,"TNDM,105,交簡,2928,20160728,1","

高俊珊"
4582,"TNDM,105,交簡,2941,20160719,1","

高如宜"
4583,"TNDM,105,交簡,2943,20160726,1","

楊雅萍"
4584,"TNDM,105,交簡,2947,20160726,1","

楊雅萍"
4585,"TNDM,105,交簡,2965,20160727,1","

黃琴媛"
4586,"TNDM,105,交簡,2981,20160728,1","

高俊珊"
4587,"TNDM,105,交簡,2986,20160726,1","

楊雅萍"
4588,"TNDM,105,交簡,3007,20160726,1","

楊雅萍"
4589,"TNDM,105,交簡,3012,20160728,1","

高俊珊"
4590,"TNDM,105,交簡,3015,20160728,1","

徐安傑"
4591,"TNDM,105,交簡,3023,20160728,1","

鍾邦久"
4592,"TNDM,105,交簡,3025,20160729,1","

羅郁棣"
4593,"TNDM,105,交簡,3032,20160728,1","

高如宜"
4594,"TNDM,105,交簡,3035,20160729,1","

劉怡孜"
4595,"TNDM,105,交簡,3036,20160728,1","

楊雅萍"
4596,"TNDM,105,交簡,3038,20160728,1","

高俊珊"
4597,"TNDM,105,交簡,3040,20160728,1","

鍾邦久"
4598,"TNDM,105,交簡,3049,20160727,1","

陳振謙"
4599,"TNDM,105,交簡,3054,20160729,1","

蕭雅毓"
4600,"TNDM,105,交簡,3065,20160728,1","

高俊珊"
4601,"TNDM,105,交簡,3099,20160729,1","

楊雅萍"
4602,"TNDM,105,交簡,3104,20160729,1","

高俊珊"
4603,"TNDM,105,審交簡,208,20160719,1","

鄭彩鳳"
4604,"TPDM,105,交簡,1014,20160701,1","

曾正龍"
4605,"TPDM,105,交簡,1029,20160701,1","

曾正龍"
4606,"TPDM,105,交簡,1084,20160701,1","

曾正龍"
4607,"TPDM,105,交簡,1344,20160729,1","

林呈樵"
4608,"TPDM,105,交簡,1406,20160714,1","

郭嘉上"
4609,"TPDM,105,交簡,1573,20160729,1","

林呈樵"
4610,"TPDM,105,交簡,1582,20160705,1","

林秋宜"
4611,"TPDM,105,交簡,1594,20160711,1","

蘇珍芬"
4612,"TPDM,105,交簡,1621,20160704,1","

梁夢迪"
4613,"TPDM,105,交簡,1622,20160706,1","

林伊倫"
4614,"TPDM,105,交簡,1628,20160729,1","

邱瓊瑩"
4615,"TPDM,105,交簡,1645,20160706,1","

林伊倫"
4616,"TPDM,105,交簡,1648,20160704,1","

梁夢迪"
4617,"TPDM,105,交簡,1649,20160706,1","

陳筠諼"
4618,"TPDM,105,交簡,1651,20160704,1","

吳若萍"
4619,"TPDM,105,交簡,1659,20160721,1","

邱士賓"
4620,"TPDM,105,交簡,1662,20160727,1","

邱筱涵"
4621,"TPDM,105,交簡,1672,20160721,1","

邱士賓"
4622,"TPDM,105,交簡,1674,20160722,1","

莊書雯"
4623,"TPDM,105,交簡,1695,20160714,1","

何佳蓉"
4624,"TPDM,105,交簡,1698,20160721,1","

高若珊"
4625,"TPDM,105,交簡,1717,20160720,1","

梁夢迪"
4626,"TPDM,105,交簡,1725,20160715,1","

林呈樵"
4627,"TPDM,105,交簡,1733,20160720,1","

廖建瑜"
4628,"TPDM,105,交簡,1741,20160720,1","

陳筠諼"
4629,"TPDM,105,交簡,1742,20160727,1","

邱筱涵"
4630,"TPDM,105,交簡,1745,20160721,1","

高若珊"
4631,"TPDM,105,交簡,1751,20160728,1","

吳佳霖"
4632,"TPDM,105,交簡,1753,20160729,1","

邱瓊瑩"
4633,"TPDM,105,交簡,1761,20160718,1","

林伊倫"
4634,"TPDM,105,交簡,1766,20160720,1","

梁夢迪"
4635,"TPDM,105,交簡,1772,20160729,1","

邱瓊瑩"
4636,"TPDM,105,交簡,1778,20160720,1","

陳筠諼"
4637,"TPDM,105,交簡,1779,20160722,1","

莊書雯"
4638,"TPDM,105,交簡,1781,20160720,1","

梁夢迪"
4639,"TPDM,105,交簡,1786,20160729,1","

解怡蕙"
4640,"TPDM,105,交簡,1801,20160727,1","

邱筱涵"
4641,"TPDM,105,交簡,1816,20160727,1","

蘇珍芬"
4642,"TPDM,105,交簡,1817,20160722,1","

林伊倫"
4643,"TPDM,105,交簡,1823,20160728,1","

林秋宜"
4644,"TPDM,105,交簡,1827,20160729,1","

林呈樵"
4645,"TPDM,105,交簡,1833,20160726,1","

梁夢迪"
4646,"TPDM,105,交簡,1847,20160725,1","

吳若萍"
4647,"TPDM,105,交簡,1851,20160728,1","

陳筠諼"
4648,"TPDM,105,交簡,1853,20160727,1","

梁夢迪"
4649,"TPDM,105,交簡,1862,20160728,1","

陳筠諼"
4650,"TPDM,105,交簡,1872,20160729,1","

解怡蕙"
4651,"TPDM,105,交簡,1873,20160726,1","

吳若萍"
4652,"TPDM,105,交簡,1877,20160728,1","

蘇珍芬"
4653,"TPDM,105,交簡,1884,20160729,1","

林伊倫"
4654,"TPDM,105,交簡,1916,20160729,1","

何佳蓉"
4655,"TPDM,105,交簡,1924,20160729,1","

林伊倫"
4656,"TPDM,105,交簡,1925,20160729,1","

林拔群"
4657,"TPDM,105,交簡,1940,20160729,1","

林呈樵"
4658,"TPDM,105,交簡,1941,20160729,1","

林伊倫"
4659,"TPDM,105,交簡,1960,20160729,1","

何佳蓉"
4660,"TPDM,105,交簡,690,20160701,1","

曾正龍"
4661,"TPDM,105,交簡,703,20160701,1","

曾正龍"
4662,"TPDM,105,交簡,782,20160701,1","

曾正龍"
4663,"TPDM,105,交簡,886,20160701,1","

曾正龍"
4664,"TPDM,105,審交簡,302,20160715,1","

朱家毅"
4665,"TPDM,105,審交簡,333,20160726,1","

呂政燁"
4666,"TPDM,105,審交簡,336,20160729,1","

黃玉婷"
4667,"TPDM,105,審交簡,338,20160727,1","

呂政燁"
4668,"TPDM,105,審交簡,349,20160729,1","

呂政燁"
4669,"TTDM,105,東交簡,299,20160712,1","

黃瀞儀"
4670,"TTDM,105,東交簡,325,20160728,1","

黃瀞儀"
4671,"TTDM,105,東交簡,326,20160728,1","

黃瀞儀"
4672,"TYDM,105,壢交簡,1000,20160731,1","

黃俊華"
4673,"TYDM,105,壢交簡,1026,20160726,1","

曾雨明"
4674,"TYDM,105,壢交簡,1076,20160705,1","

謝順輝"
4675,"TYDM,105,壢交簡,1113,20160711,1","

施函妤"
4676,"TYDM,105,壢交簡,1117,20160729,1","

曾雨明"
4677,"TYDM,105,壢交簡,1120,20160712,1","

程耀樑"
4678,"TYDM,105,壢交簡,1126,20160706,1","

程耀樑"
4679,"TYDM,105,壢交簡,1128,20160707,1","

程耀樑"
4680,"TYDM,105,壢交簡,1138,20160729,1","

曾雨明"
4681,"TYDM,105,壢交簡,1140,20160706,1","

程耀樑"
4682,"TYDM,105,壢交簡,1158,20160721,1","

程耀樑"
4683,"TYDM,105,壢交簡,1165,20160722,1","

程耀樑"
4684,"TYDM,105,壢交簡,1171,20160722,1","

程耀樑"
4685,"TYDM,105,壢交簡,1186,20160722,1","

程耀樑"
4686,"TYDM,105,壢交簡,1198,20160722,1","

程耀樑"
4687,"TYDM,105,壢交簡,1208,20160722,1","

程耀樑"
4688,"TYDM,105,壢交簡,1211,20160722,1","

程耀樑"
4689,"TYDM,105,壢交簡,1213,20160721,1","

程耀樑"
4690,"TYDM,105,壢交簡,1220,20160715,1","

劉為丕"
4691,"TYDM,105,壢交簡,1269,20160722,1","

程耀樑"
4692,"TYDM,105,壢交簡,1270,20160722,1","

程耀樑"
4693,"TYDM,105,壢交簡,1293,20160722,1","

程耀樑"
4694,"TYDM,105,壢交簡,1294,20160722,1","

程耀樑"
4695,"TYDM,105,壢交簡,1304,20160729,1","

程耀樑"
4696,"TYDM,105,壢交簡,1311,20160729,1","

程耀樑"
4697,"TYDM,105,壢交簡,1313,20160729,1","

江德民"
4698,"TYDM,105,壢交簡,1327,20160729,1","

程耀樑"
4699,"TYDM,105,壢交簡,1351,20160729,1","

江德民"
