,案號,法官
3544,"TPDM,104,交簡,1200,20150515,1","

陳筠諼"
3545,"TPDM,104,交簡,1214,20150529,1","

吳承學"
3546,"TPDM,104,交簡,1251,20150511,1","

陳筠諼"
3547,"TPDM,104,交簡,1252,20150525,1","

曾正龍"
3548,"TPDM,104,交簡,1253,20150529,1","

吳承學"
3549,"TPDM,104,交簡,1288,20150529,1","

吳承學"
3550,"TPDM,104,交簡,1301,20150521,1","

陳筠諼"
3551,"TPDM,104,交簡,1309,20150529,1","

林呈樵"
3552,"TPDM,104,交簡,1325,20150530,1","

吳承學"
3553,"TPDM,104,交簡,1329,20150513,1","

林伊倫"
3554,"TPDM,104,交簡,1345,20150515,1","

林呈樵"
3555,"TPDM,104,交簡,1352,20150521,1","

陳筠諼"
3556,"TPDM,104,交簡,1354,20150512,1","

張耀宇"
3557,"TPDM,104,交簡,1358,20150527,1","

陳筠諼"
3558,"TPDM,104,交簡,1365,20150515,1","

林呈樵"
3559,"TPDM,104,交簡,1383,20150521,1","

陳筠諼"
3560,"TPDM,104,交簡,1385,20150529,1","

林呈樵"
3561,"TPDM,104,交簡,1400,20150513,1","

林伊倫"
3562,"TPDM,104,交簡,1409,20150529,1","

陳智暉"
3563,"TPDM,104,交簡,1411,20150529,1","

陳智暉"
3564,"TPDM,104,交簡,1424,20150527,1","

陳筠諼"
3565,"TPDM,104,交簡,1425,20150530,1","

吳承學"
3566,"TPDM,104,交簡,1439,20150519,1","

張耀宇"
3567,"TPDM,104,交簡,1440,20150529,1","

林伊倫"
3568,"TPDM,104,交簡,1447,20150518,1","

吳若萍"
3569,"TPDM,104,交簡,1450,20150529,1","

林呈樵"
3570,"TPDM,104,交簡,1462,20150529,1","

劉方慈"
3571,"TPDM,104,交簡,1499,20150529,1","

林伊倫"
3572,"TPDM,104,交簡,1503,20150529,1","

陳智暉"
3573,"TPDM,104,交簡,1505,20150529,1","

林呈樵"
3574,"TPDM,104,交簡,1506,20150525,1","

朱家毅"
3575,"TPDM,104,交簡,1511,20150522,1","

張耀宇"
3576,"TPDM,104,交簡,1524,20150521,1","

柯姿佐"
3577,"TPDM,104,交簡,1543,20150526,1","

林拔群"
3578,"TPDM,104,交簡,1545,20150529,1","

林伊倫"
3579,"TPDM,104,交簡,1551,20150528,1","

張耀宇"
3580,"TPDM,104,交簡,1555,20150528,1","

吳若萍"
3581,"TPDM,104,交簡,1556,20150529,1","

陳智暉"
3582,"TPDM,104,交簡,1563,20150529,1","

陳智暉"
3583,"TPDM,104,交簡,1572,20150529,1","

陳筠諼"
3584,"TPDM,104,交簡,1575,20150529,1","

林伊倫"
3585,"TPDM,104,交簡,1578,20150526,1","

林拔群"
3586,"TPDM,104,交簡,1583,20150529,1","

林呈樵"
3587,"TPDM,104,交簡,1585,20150529,1","

張耀宇"
3588,"TPDM,104,交簡,1607,20150529,1","

陳雯珊"
3589,"TPDM,104,交簡,552,20150501,1","

曾正龍"
3590,"TPDM,104,交簡,590,20150504,1","

曾正龍"
3591,"TPDM,104,交簡,629,20150504,1","

曾正龍"
3592,"TPDM,104,交簡,678,20150504,1","

曾正龍"
3593,"TPDM,104,交簡,720,20150504,1","

曾正龍"
3594,"TPDM,104,交簡,750,20150504,1","

曾正龍"
3595,"TPDM,104,交簡,756,20150504,1","

曾正龍"
3596,"TPDM,104,交簡,804,20150504,1","

曾正龍"
3597,"TPDM,104,交簡,863,20150504,1","

曾正龍"
3598,"TPDM,104,交簡,898,20150504,1","

曾正龍"
3599,"TPDM,104,審交簡,205,20150529,1","

黃玉婷"
3600,"TPDM,104,審交簡,216,20150529,1","

陳諾樺"
3601,"TPDM,104,審交簡,224,20150529,1","

顧正德"
3602,"TPDM,104,審交簡,234,20150526,1","

呂政燁"
3603,"TPDM,104,審交簡,235,20150526,1","

呂政燁"
3604,"TPDM,104,審交簡,236,20150529,1","

顧正德"
3605,"TTDM,104,東交簡,209,20150525,1","

朱貴蘭"
3606,"TYDM,104,壢交簡,1000,20150520,1","

林姿秀"
3607,"TYDM,104,壢交簡,1002,20150521,1","

林姿秀"
3608,"TYDM,104,壢交簡,1020,20150521,1","

林姿秀"
3609,"TYDM,104,壢交簡,1022,20150521,1","

林姿秀"
3610,"TYDM,104,壢交簡,1025,20150514,1","

廖子涵"
3611,"TYDM,104,壢交簡,1032,20150529,1","

林姿秀"
3612,"TYDM,104,壢交簡,1035,20150515,1","

廖子涵"
3613,"TYDM,104,壢交簡,1039,20150513,1","

徐雍甯"
3614,"TYDM,104,壢交簡,1040,20150514,1","

廖子涵"
3615,"TYDM,104,壢交簡,1044,20150529,1","

林姿秀"
3616,"TYDM,104,壢交簡,1046,20150529,1","

林姿秀"
3617,"TYDM,104,壢交簡,1052,20150529,1","

林姿秀"
3618,"TYDM,104,壢交簡,1054,20150512,1","

謝順輝"
3619,"TYDM,104,壢交簡,1067,20150529,1","

林姿秀"
3620,"TYDM,104,壢交簡,1069,20150529,1","

林姿秀"
3621,"TYDM,104,壢交簡,1082,20150529,1","

林姿秀"
3622,"TYDM,104,壢交簡,1103,20150520,1","

廖子涵"
3623,"TYDM,104,壢交簡,1105,20150520,1","

徐雍甯"
3624,"TYDM,104,壢交簡,1112,20150529,1","

彭怡蓁"
3625,"TYDM,104,壢交簡,1118,20150522,1","

徐雍甯"
3626,"TYDM,104,壢交簡,1121,20150522,1","

徐雍甯"
3627,"TYDM,104,壢交簡,1129,20150527,1","

彭怡蓁"
3628,"TYDM,104,壢交簡,1130,20150527,1","

彭怡蓁"
3629,"TYDM,104,壢交簡,1155,20150529,1","

彭怡蓁"
3630,"TYDM,104,壢交簡,1156,20150527,1","

彭怡蓁"
3631,"TYDM,104,壢交簡,1178,20150519,1","

謝順輝"
3632,"TYDM,104,壢交簡,1189,20150522,1","

謝順輝"
3633,"TYDM,104,壢交簡,1211,20150527,1","

彭怡蓁"
3634,"TYDM,104,壢交簡,1248,20150529,1","

徐雍甯"
3635,"TYDM,104,壢交簡,693,20150504,1","

徐雍甯"
3636,"TYDM,104,壢交簡,816,20150504,1","

林姿秀"
3637,"TYDM,104,壢交簡,821,20150504,1","

林姿秀"
3638,"TYDM,104,壢交簡,824,20150504,1","

林姿秀"
3639,"TYDM,104,壢交簡,851,20150518,1","

林姿秀"
3640,"TYDM,104,壢交簡,885,20150513,1","

林姿秀"
3641,"TYDM,104,壢交簡,889,20150513,1","

林姿秀"
3642,"TYDM,104,壢交簡,903,20150513,1","

林姿秀"
3643,"TYDM,104,壢交簡,927,20150513,1","

林姿秀"
3644,"TYDM,104,壢交簡,946,20150513,1","

林姿秀"
3645,"TYDM,104,壢交簡,955,20150513,1","

林姿秀"
3646,"TYDM,104,壢交簡,969,20150518,1","

林姿秀"
3647,"TYDM,104,壢交簡,982,20150521,1","

彭怡蓁"
3648,"TYDM,104,壢交簡,983,20150520,1","

林姿秀"
3649,"TYDM,104,桃交簡,1002,20150508,1","

林姿秀"
3650,"TYDM,104,桃交簡,1007,20150508,1","

林姿秀"
3651,"TYDM,104,桃交簡,1045,20150519,1","

彭怡蓁"
3652,"TYDM,104,桃交簡,1047,20150519,1","

彭怡蓁"
3653,"TYDM,104,桃交簡,1053,20150518,1","

林姿秀"
3654,"TYDM,104,桃交簡,1056,20150518,1","

林姿秀"
3655,"TYDM,104,桃交簡,1066,20150518,1","

林姿秀"
3656,"TYDM,104,桃交簡,1068,20150518,1","

林姿秀"
3657,"TYDM,104,桃交簡,1109,20150501,1","

謝順輝"
3658,"TYDM,104,桃交簡,1112,20150518,1","

林姿秀"
3659,"TYDM,104,桃交簡,1120,20150518,1","

林姿秀"
3660,"TYDM,104,桃交簡,1124,20150518,1","

林姿秀"
3661,"TYDM,104,桃交簡,1136,20150519,1","

彭怡蓁"
3662,"TYDM,104,桃交簡,1141,20150521,1","

林姿秀"
3663,"TYDM,104,桃交簡,1153,20150521,1","

林姿秀"
3664,"TYDM,104,桃交簡,1157,20150501,1","

謝順輝"
3665,"TYDM,104,桃交簡,1168,20150512,1","

廖子涵"
3666,"TYDM,104,桃交簡,1176,20150522,1","

林姿秀"
3667,"TYDM,104,桃交簡,1177,20150522,1","

林姿秀"
3668,"TYDM,104,桃交簡,1195,20150522,1","

林姿秀"
3669,"TYDM,104,桃交簡,1210,20150522,1","

林姿秀"
3670,"TYDM,104,桃交簡,1216,20150522,1","

林姿秀"
3671,"TYDM,104,桃交簡,1220,20150526,1","

林姿秀"
3672,"TYDM,104,桃交簡,1232,20150526,1","

林姿秀"
3673,"TYDM,104,桃交簡,1241,20150513,1","

徐雍甯"
3674,"TYDM,104,桃交簡,1245,20150526,1","

林姿秀"
3675,"TYDM,104,桃交簡,1247,20150526,1","

林姿秀"
3676,"TYDM,104,桃交簡,1248,20150505,1","

謝順輝"
3677,"TYDM,104,桃交簡,1256,20150527,1","

林姿秀"
3678,"TYDM,104,桃交簡,1263,20150527,1","

林姿秀"
3679,"TYDM,104,桃交簡,1271,20150528,1","

林姿秀"
3680,"TYDM,104,桃交簡,1281,20150519,1","

廖子涵"
3681,"TYDM,104,桃交簡,1288,20150518,1","

徐雍甯"
3682,"TYDM,104,桃交簡,1289,20150515,1","

彭怡蓁"
3683,"TYDM,104,桃交簡,1291,20150522,1","

徐雍甯"
3684,"TYDM,104,桃交簡,1295,20150528,1","

林姿秀"
3685,"TYDM,104,桃交簡,1297,20150528,1","

林姿秀"
3686,"TYDM,104,桃交簡,1305,20150528,1","

林姿秀"
3687,"TYDM,104,桃交簡,1352,20150520,1","

廖子涵"
3688,"TYDM,104,桃交簡,1368,20150514,1","

謝順輝"
3689,"TYDM,104,桃交簡,1369,20150522,1","

廖子涵"
3690,"TYDM,104,桃交簡,1380,20150526,1","

廖子涵"
3691,"TYDM,104,桃交簡,1383,20150519,1","

謝順輝"
3692,"TYDM,104,桃交簡,1406,20150525,1","

徐雍甯"
3693,"TYDM,104,桃交簡,1415,20150525,1","

徐雍甯"
3694,"TYDM,104,桃交簡,1430,20150528,1","

彭怡蓁"
3695,"TYDM,104,桃交簡,1442,20150522,1","

謝順輝"
3696,"TYDM,104,桃交簡,1468,20150530,1","

廖子涵"
3697,"TYDM,104,桃交簡,1479,20150522,1","

謝順輝"
3698,"TYDM,104,桃交簡,1485,20150527,1","

徐雍甯"
3699,"TYDM,104,桃交簡,1540,20150531,1","

黃俊華"
3700,"TYDM,104,桃交簡,301,20150518,1","

吳為平"
3701,"TYDM,104,桃交簡,635,20150505,1","

林姿秀"
3702,"TYDM,104,桃交簡,756,20150506,1","

林姿秀"
3703,"TYDM,104,桃交簡,849,20150501,1","

林姿秀"
3704,"TYDM,104,桃交簡,851,20150501,1","

林姿秀"
3705,"TYDM,104,桃交簡,961,20150508,1","

林姿秀"
3706,"TYDM,104,桃交簡,971,20150504,1","

林姿秀"
3707,"TYDM,104,桃交簡,996,20150508,1","

林姿秀"
3708,"ULDM,104,交簡,19,20150522,1","

黃偉銘"
3709,"CHDM,104,交簡,1151,20150609,1","

曹馨方"
3710,"CHDM,104,交簡,1212,20150624,1","

黃玉齡"
3711,"CHDM,104,交簡,1224,20150608,1","

林于捷"
3712,"CHDM,104,交簡,1274,20150625,1","

黃玉齡"
3713,"CHDM,104,交簡,1283,20150625,1","

張佳燉"
3714,"CHDM,104,交簡,1304,20150605,1","

陳佳妤"
3715,"CHDM,104,交簡,1326,20150612,1","

陳佳妤"
3716,"CHDM,104,交簡,1352,20150625,1","

黃玉齡"
3717,"CHDM,104,交簡,1379,20150630,1","

黃玉齡"
3718,"CHDM,104,交簡,1439,20150623,1","

陳佳妤"
3719,"CHDM,104,交簡,1455,20150623,1","

黃士瑋"
3720,"CHDM,104,交簡,1481,20150623,1","

黃士瑋"
3721,"CHDM,104,交簡,1484,20150623,1","

黃士瑋"
3722,"CHDM,104,交簡,1489,20150622,1","

陳銘壎"
3723,"CHDM,104,交簡,1506,20150630,1","

朱政坤"
3724,"CHDM,104,交簡,1508,20150630,1","

陳彥志"
3725,"CHDM,104,交簡,1512,20150630,1","

林怡君"
3726,"CHDM,104,交簡,1513,20150630,1","

余仕明"
3727,"CHDM,104,交簡,1515,20150629,1","

吳俊螢"
3728,"CHDM,104,交簡,1526,20150630,1","

陳彥志"
3729,"CYDM,104,嘉交簡,651,20150616,1","

周欣怡"
3730,"CYDM,104,嘉交簡,685,20150608,1","

陳嘉臨"
3731,"CYDM,104,嘉交簡,701,20150623,1","

林正雄"
3732,"CYDM,104,嘉交簡,739,20150630,1","

陳嘉臨"
3733,"CYDM,104,嘉交簡,752,20150630,1","

周欣怡"
3734,"CYDM,104,嘉交簡,762,20150630,1","

周欣怡"
3735,"CYDM,104,嘉交簡,771,20150630,1","

周欣怡"
3736,"CYDM,104,嘉交簡,773,20150624,1","

張道周"
3737,"CYDM,104,嘉交簡,787,20150630,1","

周欣怡"
3738,"CYDM,104,嘉交簡,801,20150630,1","

黃鏡芳"
3739,"CYDM,104,朴交簡,279,20150623,1","

林正雄"
3740,"CYDM,104,朴交簡,282,20150615,1","

陳嘉臨"
3741,"CYDM,104,朴交簡,283,20150610,1","

張道周"
3742,"CYDM,104,朴交簡,298,20150630,1","

陳嘉臨"
3743,"CYDM,104,朴交簡,313,20150630,1","

陳嘉臨"
3744,"FYEM,104,豐交簡,566,20150608,1","

林新竑"
3745,"FYEM,104,豐交簡,631,20150622,1","

林新竑"
3746,"HLDM,104,玉交簡,21,20150601,1","

廖晉賦"
3747,"HLDM,104,花交簡,257,20150601,1","

廖晉賦"
3748,"HLDM,104,花交簡,309,20150604,1","

顏維助"
3749,"HLDM,104,花交簡,314,20150608,1","

陸怡璇"
3750,"HLDM,104,花交簡,329,20150608,1","

顏維助"
3751,"HLDM,104,花交簡,330,20150608,1","

顏維助"
3752,"HLDM,104,花交簡,339,20150609,1","

黃鴻達"
3753,"HLDM,104,花交簡,373,20150625,1","

廖曉萍"
3754,"HUEM,104,虎交簡,113,20150610,1","

陳雅琪"
3755,"HUEM,104,虎交簡,132,20150611,1","

陳雅琪"
3756,"HUEM,104,虎交簡,148,20150612,1","

梁智賢"
3757,"HUEM,104,虎交簡,54,20150617,1","

蕭于哲"
3758,"KLDM,104,基交簡,398,20150624,1","

謝昀芳"
3759,"KLDM,104,基交簡,414,20150602,1","

陳怡安"
3760,"KLDM,104,基交簡,425,20150601,1","

陳怡安"
3761,"KLDM,104,基交簡,434,20150601,1","

陳怡安"
3762,"KLDM,104,基交簡,438,20150610,1","

鄭景文"
3763,"KLDM,104,基交簡,442,20150604,1","

李謀榮"
3764,"KLDM,104,基交簡,444,20150629,1","

吳佳齡"
3765,"KLDM,104,基交簡,445,20150609,1","

陳怡安"
3766,"KLDM,104,基交簡,449,20150605,1","

李辛茹"
3767,"KLDM,104,基交簡,450,20150605,1","

齊潔"
3768,"KLDM,104,基交簡,459,20150610,1","

陳怡安"
3769,"KLDM,104,基交簡,462,20150618,1","

謝昀芳"
3770,"KLDM,104,基交簡,465,20150615,1","

齊潔"
3771,"KLDM,104,基交簡,474,20150616,1","

陳怡安"
3772,"KLDM,104,基交簡,475,20150617,1","

齊潔"
3773,"KLDM,104,基交簡,480,20150616,1","

陳怡安"
3774,"KLDM,104,基交簡,486,20150617,1","

李辛茹"
3775,"KLDM,104,基交簡,489,20150625,1","

周裕暐"
3776,"KLDM,104,基交簡,510,20150624,1","

陳怡安"
3777,"KLDM,104,基交簡,514,20150624,1","

李辛茹"
3778,"KLDM,104,基交簡,518,20150626,1","

鄭虹真"
3779,"KLDM,104,基交簡,519,20150624,1","

陳怡安"
3780,"KLDM,104,基交簡,526,20150630,1","

齊潔"
3781,"KMEM,104,城交簡,34,20150602,1","

吳昆璋"
3782,"KSDM,103,交簡,7414,20150608,1","

鄭瑋"
3783,"KSDM,104,交簡,1596,20150604,1","

葉逸如"
3784,"KSDM,104,交簡,2133,20150616,1","

王令冠"
3785,"KSDM,104,交簡,2469,20150608,1","

李育信"
3786,"KSDM,104,交簡,2589,20150608,1","

李育信"
3787,"KSDM,104,交簡,2665,20150608,1","

鄭瑋"
3788,"KSDM,104,交簡,2670,20150609,1","

鄭瑋"
3789,"KSDM,104,交簡,2685,20150611,1","

鄭瑋"
3790,"KSDM,104,交簡,2688,20150622,1","

鄭瑋"
3791,"KSDM,104,交簡,2712,20150611,1","

鄭瑋"
3792,"KSDM,104,交簡,2713,20150609,1","

鄭瑋"
3793,"KSDM,104,交簡,2715,20150609,1","

鄭瑋"
3794,"KSDM,104,交簡,2726,20150608,1","

鄭瑋"
3795,"KSDM,104,交簡,2727,20150608,1","

葉逸如"
3796,"KSDM,104,交簡,2775,20150609,1","

鄭瑋"
3797,"KSDM,104,交簡,2776,20150611,1","

鄭瑋"
3798,"KSDM,104,交簡,2808,20150608,1","

鄭瑋"
3799,"KSDM,104,交簡,2822,20150623,1","

鄭珮玟"
3800,"KSDM,104,交簡,2832,20150608,1","

鄭瑋"
3801,"KSDM,104,交簡,2854,20150618,1","

鄭珮玟"
3802,"KSDM,104,交簡,2859,20150622,1","

鄭珮玟"
3803,"KSDM,104,交簡,2866,20150622,1","

鄭珮玟"
3804,"KSDM,104,交簡,2868,20150608,1","

鄭瑋"
3805,"KSDM,104,交簡,2908,20150623,1","

鄭珮玟"
3806,"KSDM,104,交簡,2942,20150624,1","

鄭珮玟"
3807,"KSDM,104,交簡,2943,20150624,1","

鄭珮玟"
3808,"KSDM,104,交簡,2951,20150624,1","

鄭珮玟"
3809,"KSDM,104,交簡,2957,20150618,1","

陳鑕靂"
3810,"KSDM,104,交簡,2963,20150625,1","

鄭珮玟"
3811,"KSDM,104,交簡,3005,20150605,1","

王令冠"
3812,"KSDM,104,交簡,3025,20150618,1","

陳鑕靂"
3813,"KSDM,104,交簡,3027,20150605,1","

王令冠"
3814,"KSDM,104,交簡,3031,20150609,1","

王令冠"
3815,"KSDM,104,交簡,3034,20150609,1","

王令冠"
3816,"KSDM,104,交簡,3038,20150609,1","

王令冠"
3817,"KSDM,104,交簡,3039,20150609,1","

王令冠"
3818,"KSDM,104,交簡,3044,20150609,1","

王令冠"
3819,"KSDM,104,交簡,3046,20150610,1","

王令冠"
3820,"KSDM,104,交簡,3047,20150630,1","

鄭珮玟"
3821,"KSDM,104,交簡,3048,20150618,1","

陳鑕靂"
3822,"KSDM,104,交簡,3049,20150610,1","

王令冠"
3823,"KSDM,104,交簡,3057,20150615,1","

王令冠"
3824,"KSDM,104,交簡,3077,20150629,1","

鄭珮玟"
3825,"KSDM,104,交簡,3078,20150615,1","

王令冠"
3826,"KSDM,104,交簡,3080,20150629,1","

鄭珮玟"
3827,"KSDM,104,交簡,3082,20150615,1","

王令冠"
3828,"KSDM,104,交簡,3086,20150615,1","

王令冠"
3829,"KSDM,104,交簡,3093,20150630,1","

鄭珮玟"
3830,"KSDM,104,交簡,3110,20150630,1","

鄭珮玟"
3831,"KSDM,104,交簡,3118,20150616,1","

王令冠"
3832,"KSDM,104,交簡,3125,20150616,1","

王令冠"
3833,"KSDM,104,交簡,3130,20150616,1","

王令冠"
3834,"KSDM,104,交簡,3137,20150611,1","

鄭瑋"
3835,"KSDM,104,交簡,3139,20150608,1","

鄭瑋"
3836,"KSDM,104,交簡,3144,20150611,1","

鄭瑋"
3837,"KSDM,104,交簡,3149,20150611,1","

鄭瑋"
3838,"KSDM,104,交簡,3152,20150616,1","

王令冠"
3839,"KSDM,104,交簡,3153,20150601,1","

葉逸如"
3840,"KSDM,104,交簡,3155,20150608,1","

葉逸如"
3841,"KSDM,104,交簡,3156,20150611,1","

鄭瑋"
3842,"KSDM,104,交簡,3162,20150611,1","

鄭瑋"
3843,"KSDM,104,交簡,3163,20150611,1","

鄭瑋"
3844,"KSDM,104,交簡,3164,20150608,1","

鄭瑋"
3845,"KSDM,104,交簡,3165,20150618,1","

王令冠"
3846,"KSDM,104,交簡,3175,20150611,1","

鄭瑋"
3847,"KSDM,104,交簡,3177,20150611,1","

鄭瑋"
3848,"KSDM,104,交簡,3179,20150622,1","

鄭瑋"
3849,"KSDM,104,交簡,3182,20150601,1","

葉逸如"
3850,"KSDM,104,交簡,3191,20150611,1","

鄭瑋"
3851,"KSDM,104,交簡,3192,20150618,1","

王令冠"
3852,"KSDM,104,交簡,3196,20150601,1","

葉逸如"
3853,"KSDM,104,交簡,3200,20150611,1","

鄭瑋"
3854,"KSDM,104,交簡,3201,20150623,1","

王令冠"
3855,"KSDM,104,交簡,3203,20150618,1","

陳鑕靂"
3856,"KSDM,104,交簡,3211,20150602,1","

葉逸如"
3857,"KSDM,104,交簡,3212,20150618,1","

陳鑕靂"
3858,"KSDM,104,交簡,3214,20150608,1","

葉逸如"
3859,"KSDM,104,交簡,3217,20150601,1","

柯盛益"
3860,"KSDM,104,交簡,3220,20150602,1","

葉逸如"
3861,"KSDM,104,交簡,3222,20150623,1","

王令冠"
3862,"KSDM,104,交簡,3224,20150602,1","

柯盛益"
3863,"KSDM,104,交簡,3225,20150608,1","

葉逸如"
3864,"KSDM,104,交簡,3227,20150623,1","

王令冠"
3865,"KSDM,104,交簡,3230,20150622,1","

鄭瑋"
3866,"KSDM,104,交簡,3233,20150624,1","

王令冠"
3867,"KSDM,104,交簡,3236,20150622,1","

鄭瑋"
3868,"KSDM,104,交簡,3237,20150602,1","

柯盛益"
3869,"KSDM,104,交簡,3238,20150618,1","

郭育秀"
3870,"KSDM,104,交簡,3239,20150608,1","

鄭瑋"
3871,"KSDM,104,交簡,3242,20150602,1","

葉逸如"
3872,"KSDM,104,交簡,3252,20150622,1","

鄭瑋"
3873,"KSDM,104,交簡,3253,20150624,1","

王令冠"
3874,"KSDM,104,交簡,3254,20150608,1","

葉逸如"
3875,"KSDM,104,交簡,3256,20150624,1","

王令冠"
3876,"KSDM,104,交簡,3257,20150624,1","

王令冠"
3877,"KSDM,104,交簡,3259,20150624,1","

王令冠"
3878,"KSDM,104,交簡,3264,20150622,1","

鄭瑋"
3879,"KSDM,104,交簡,3270,20150622,1","

鄭瑋"
3880,"KSDM,104,交簡,3271,20150603,1","

柯盛益"
3881,"KSDM,104,交簡,3273,20150623,1","

王令冠"
3882,"KSDM,104,交簡,3275,20150625,1","

王令冠"
3883,"KSDM,104,交簡,3280,20150608,1","

葉逸如"
3884,"KSDM,104,交簡,3282,20150625,1","

王令冠"
3885,"KSDM,104,交簡,3284,20150625,1","

王令冠"
3886,"KSDM,104,交簡,3286,20150608,1","

葉逸如"
3887,"KSDM,104,交簡,3287,20150622,1","

鄭瑋"
3888,"KSDM,104,交簡,3288,20150608,1","

葉逸如"
3889,"KSDM,104,交簡,3289,20150622,1","

鄭瑋"
3890,"KSDM,104,交簡,3293,20150622,1","

鄭瑋"
3891,"KSDM,104,交簡,3295,20150622,1","

鄭瑋"
3892,"KSDM,104,交簡,3298,20150616,1","

葉逸如"
3893,"KSDM,104,交簡,3300,20150609,1","

柯盛益"
3894,"KSDM,104,交簡,3301,20150618,1","

郭育秀"
3895,"KSDM,104,交簡,3302,20150608,1","

葉逸如"
3896,"KSDM,104,交簡,3303,20150625,1","

王令冠"
3897,"KSDM,104,交簡,3305,20150618,1","

陳鑕靂"
3898,"KSDM,104,交簡,3311,20150616,1","

葉逸如"
3899,"KSDM,104,交簡,3312,20150608,1","

葉逸如"
3900,"KSDM,104,交簡,3313,20150608,1","

葉逸如"
3901,"KSDM,104,交簡,3315,20150622,1","

鄭瑋"
3902,"KSDM,104,交簡,3317,20150605,1","

柯盛益"
3903,"KSDM,104,交簡,3318,20150625,1","

王令冠"
3904,"KSDM,104,交簡,3322,20150625,1","

王令冠"
3905,"KSDM,104,交簡,3333,20150625,1","

王令冠"
3906,"KSDM,104,交簡,3336,20150616,1","

葉逸如"
3907,"KSDM,104,交簡,3337,20150608,1","

葉逸如"
3908,"KSDM,104,交簡,3338,20150611,1","

柯盛益"
3909,"KSDM,104,交簡,3342,20150630,1","

王令冠"
3910,"KSDM,104,交簡,3349,20150622,1","

鄭瑋"
3911,"KSDM,104,交簡,3353,20150630,1","

王令冠"
3912,"KSDM,104,交簡,3356,20150630,1","

王令冠"
3913,"KSDM,104,交簡,3357,20150622,1","

鄭瑋"
3914,"KSDM,104,交簡,3359,20150622,1","

李育信"
3915,"KSDM,104,交簡,3360,20150616,1","

葉逸如"
3916,"KSDM,104,交簡,3363,20150616,1","

葉逸如"
3917,"KSDM,104,交簡,3367,20150608,1","

柯盛益"
3918,"KSDM,104,交簡,3370,20150630,1","

王令冠"
3919,"KSDM,104,交簡,3372,20150622,1","

鄭瑋"
3920,"KSDM,104,交簡,3373,20150616,1","

葉逸如"
3921,"KSDM,104,交簡,3374,20150616,1","

葉逸如"
3922,"KSDM,104,交簡,3375,20150629,1","

陳鑕靂"
3923,"KSDM,104,交簡,3376,20150622,1","

鄭瑋"
3924,"KSDM,104,交簡,3383,20150616,1","

葉逸如"
3925,"KSDM,104,交簡,3384,20150630,1","

王令冠"
3926,"KSDM,104,交簡,3387,20150616,1","

葉逸如"
3927,"KSDM,104,交簡,3389,20150630,1","

王令冠"
3928,"KSDM,104,交簡,3390,20150605,1","

柯盛益"
3929,"KSDM,104,交簡,3391,20150622,1","

鄭瑋"
3930,"KSDM,104,交簡,3399,20150630,1","

王令冠"
3931,"KSDM,104,交簡,3403,20150616,1","

葉逸如"
3932,"KSDM,104,交簡,3405,20150622,1","

鄭瑋"
3933,"KSDM,104,交簡,3409,20150630,1","

王令冠"
3934,"KSDM,104,交簡,3413,20150622,1","

鄭瑋"
3935,"KSDM,104,交簡,3415,20150630,1","

王令冠"
3936,"KSDM,104,交簡,3418,20150612,1","

柯盛益"
3937,"KSDM,104,交簡,3419,20150616,1","

葉逸如"
3938,"KSDM,104,交簡,3420,20150616,1","

葉逸如"
3939,"KSDM,104,交簡,3423,20150622,1","

鄭瑋"
3940,"KSDM,104,交簡,3428,20150616,1","

葉逸如"
3941,"KSDM,104,交簡,3431,20150616,1","

葉逸如"
3942,"KSDM,104,交簡,3434,20150610,1","

柯盛益"
3943,"KSDM,104,交簡,3435,20150616,1","

葉逸如"
3944,"KSDM,104,交簡,3443,20150622,1","

鄭瑋"
3945,"KSDM,104,交簡,3445,20150625,1","

陳鑕靂"
3946,"KSDM,104,交簡,3446,20150625,1","

陳鑕靂"
3947,"KSDM,104,交簡,3447,20150616,1","

葉逸如"
3948,"KSDM,104,交簡,3451,20150616,1","

葉逸如"
3949,"KSDM,104,交簡,3454,20150622,1","

葉逸如"
3950,"KSDM,104,交簡,3457,20150611,1","

柯盛益"
3951,"KSDM,104,交簡,3464,20150622,1","

鄭瑋"
3952,"KSDM,104,交簡,3466,20150622,1","

葉逸如"
3953,"KSDM,104,交簡,3467,20150622,1","

鄭瑋"
3954,"KSDM,104,交簡,3468,20150630,1","

郭育秀"
3955,"KSDM,104,交簡,3469,20150611,1","

柯盛益"
3956,"KSDM,104,交簡,3470,20150616,1","

葉逸如"
3957,"KSDM,104,交簡,3474,20150630,1","

陳鑕靂"
3958,"KSDM,104,交簡,3476,20150616,1","

葉逸如"
3959,"KSDM,104,交簡,3477,20150622,1","

葉逸如"
3960,"KSDM,104,交簡,3492,20150615,1","

柯盛益"
3961,"KSDM,104,交簡,3495,20150630,1","

郭育秀"
3962,"KSDM,104,交簡,3498,20150616,1","

葉逸如"
3963,"KSDM,104,交簡,3499,20150622,1","

鄭瑋"
3964,"KSDM,104,交簡,3503,20150630,1","

葉逸如"
3965,"KSDM,104,交簡,3513,20150630,1","

葉逸如"
3966,"KSDM,104,交簡,3517,20150622,1","

葉逸如"
3967,"KSDM,104,交簡,3525,20150622,1","

鄭瑋"
3968,"KSDM,104,交簡,3535,20150622,1","

鄭瑋"
3969,"KSDM,104,交簡,3537,20150629,1","

陳鑕靂"
3970,"KSDM,104,交簡,3540,20150622,1","

葉逸如"
